IATA,City,Country,Latitude,Longitude
CIS,Canton Island,Kiribati,-2.76812005,-171.7100067
ROP,Rota,Northern Mariana Islands,14.17430019,145.2429962
SPN,Saipan,Northern Mariana Islands,15.119,145.729004
UAM,Andersen,Guam,13.584,144.929998
GUM,Agana,Guam,13.48340034,144.7960052
TIQ,West Tinian,Northern Mariana Islands,14.99919987,145.6190033
MAJ,Majuro,Marshall Islands,7.064760208,171.2720032
\N,Kwajalein,Marshall Islands,9.396889687,167.470993
KWA,Kwajalein,Marshall Islands,8.72012043,167.7319946
CXI,Kiritimati,Kiribati,1.98616004,-157.3500061
MDY,Midway,Midway Islands,28.20170021,-177.3809967
TKK,Chuuk,Micronesia,7.461870193,151.8430023
PNI,Pohnpei,Micronesia,6.985099792,158.2089996
ROR,Babelthuap,Palau,7.36731,134.544236
KSA,Kosrae,Micronesia,5.35698,162.957993
YAP,Yap,Micronesia,9.49891,138.082993
KNH,Kinmen,Taiwan,24.4279,118.359001
\N,Pingtung,Taiwan,22.67239952,120.461998
\N,Longtang,Taiwan,24.85510063,121.237999
TTT,Fengnin,Taiwan,22.75499916,121.1019974
GNI,Green Island,Taiwan,22.6739006,121.4660034
KHH,Kaohsiung,Taiwan,22.57710075,120.3499985
CYI,Chiayi,Taiwan,23.46179962,120.3929977
KYD,Lanyu,Taiwan,22.02700043,121.5350037
RMQ,Taichung,Taiwan,24.26469994,120.6210022
TNN,Tainan,Taiwan,22.9503994,120.2060013
HSZ,Hsinchu,Taiwan,24.81800079,120.939003
MZG,Makung,Taiwan,23.56870079,119.6279984
\N,Taitung,Taiwan,22.79310036,121.1819992
PIF,Pingtung,Taiwan,22.70019913,120.4820023
TSA,Taipei,Taiwan,25.06940079,121.552002
TPE,Taipei,Taiwan,25.0777,121.233002
WOT,Wang An,Taiwan,23.36737251,119.5027771
HUN,Hualien,Taiwan,24.0230999,121.6179962
NRT,Tokyo,Japan,35.76470184,140.3860016
MMJ,Matsumoto,Japan,36.16680145,137.9230042
IBR,Ibaraki,Japan,36.18109894,140.4149933
MUS,Minami Tori Shima,Japan,24.28969955,153.9790039
IWO,Iwojima,Japan,24.7840004,141.322998
SHM,Nanki-shirahama,Japan,33.66220093,135.3639984
\N,Kohnan,Japan,34.59080124,133.9329987
OBO,Obihiro,Japan,42.73329926,143.2169952
CTS,Sapporo,Japan,42.77519989,141.6920013
HKD,Hakodate,Japan,41.77000046,140.8220062
\N,Chitose,Japan,42.79449844,141.6660004
MMB,Memanbetsu,Japan,43.88059998,144.1640015
SHB,Nakashibetsu,Japan,43.57749939,144.9600067
\N,Tokachi,Japan,42.89049911,143.1580048
WKJ,Wakkanai,Japan,45.40420151,141.8009949
IKI,Iki,Japan,33.74900055,129.7850037
UBJ,Yamaguchi,Japan,33.93000031,131.279007
TSJ,Tsushima,Japan,34.28490067,129.3309937
MBE,Monbetsu,Japan,44.30390167,143.404007
AKJ,Asahikawa,Japan,43.67079926,142.4470062
OIR,Okushiri,Japan,42.07170105,139.4329987
RIS,Rishiri Island,Japan,45.24200058,141.1860046
\N,Ashiya,Japan,33.8830986,130.6529999
KUM,Yakushima,Japan,30.38559914,130.6589966
FUJ,Fukue,Japan,32.66630173,128.8329926
FUK,Fukuoka,Japan,33.58589935,130.451004
TNE,Tanegashima,Japan,30.60510063,130.9909973
KOJ,Kagoshima,Japan,31.80340004,130.7189941
KMI,Miyazaki,Japan,31.87719917,131.4490051
\N,Nyutabaru,Japan,32.08359909,131.451004
OIT,Oita,Japan,33.47940063,131.7369995
KKJ,Kitakyushu,Japan,33.84590149,131.0350037
KMJ,Kumamoto,Japan,32.83729935,130.8549957
NGS,Nagasaki,Japan,32.91690063,129.9140015
\N,Kanoya,Japan,31.36759949,130.8450012
\N,Tsuiki,Japan,33.68500137,131.0399933
ASJ,Amami,Japan,28.43059921,129.7129974
OKE,Okierabu,Japan,27.42550087,128.701004
TKN,Tokunoshima,Japan,27.83639908,128.8809967
FKJ,Fukui,Japan,36.14279938,136.223999
QGU,Gifu,Japan,35.39410019,136.8699951
\N,Hamamatsu,Japan,34.75019836,137.7030029
KMQ,Kanazawa,Japan,36.39459991,136.4069977
OKI,Oki Island,Japan,36.18109894,133.3249969
TOY,Toyama,Japan,36.64830017,137.1880035
\N,Yaizu,Japan,34.81280136,138.2980042
HIJ,Hiroshima,Japan,34.43610001,132.9190063
OKJ,Okayama,Japan,34.75690079,133.8549957
IZO,Izumo,Japan,35.41360092,132.8899994
\N,Hofu,Japan,34.03469849,131.548996
YGJ,Miho,Japan,35.49219894,133.2359924
KCZ,Kochi,Japan,33.546101,133.669006
MYJ,Matsuyama,Japan,33.82720184,132.6999969
ITM,Osaka,Japan,34.78549957,135.4380035
TTJ,Tottori,Japan,35.53010178,134.1670074
TKS,Tokushima,Japan,34.132801,134.606995
TAK,Takamatsu,Japan,34.21419907,134.0160065
\N,Osaka,Japan,34.59629822,135.6029968
\N,Ozuki,Japan,34.04529953,131.052002
AOJ,Aomori,Japan,40.73469925,140.6909943
GAJ,Yamagata,Japan,38.41189957,140.3710022
SDS,Sado,Japan,38.06019974,138.4140015
HHE,Hachinoe,Japan,40.5564003,141.4660034
HNA,Hanamaki,Japan,39.42860031,141.1349945
AXT,Akita,Japan,39.61560059,140.2189941
MSJ,Misawa,Japan,40.70320129,141.3679962
SDJ,Sendai,Japan,38.13970184,140.9170074
\N,Matsushima,Japan,38.4048996,141.2200012
NJA,Atsugi,Japan,35.45460129,139.4499969
\N,Tateyama,Japan,34.987099,139.828995
HAC,Hachijojima,Japan,33.11500168,139.7859955
\N,Iruma,Japan,35.84189987,139.4109955
\N,Kisarazu,Japan,35.39830017,139.9100037
\N,Shimofusa,Japan,35.7989006,140.0110016
OIM,Oshima,Japan,34.7820015,139.3600006
\N,Zama,Japan,35.51380157,139.3939972
HND,Tokyo,Japan,35.552299,139.779999
OKO,Yokota,Japan,35.74850082,139.3480072
KWJ,Kwangju,South Korea,35.123173,126.805444
CHN,Jhunju,South Korea,35.87808,127.119112
RSU,Yeosu,South Korea,34.84230042,127.6169968
\N,Sokch'o,South Korea,38.14260101,128.598999
KAG,Kangnung,South Korea,37.753601,128.943915
CJU,Cheju,South Korea,33.51129913,126.4929962
CHF,Chinhae,South Korea,35.140248,128.696229
PUS,Busan,South Korea,35.17950058,128.9380035
USN,Ulsan,South Korea,35.59349823,129.352005
\N,Pyongtaek,South Korea,36.96220016,127.0309982
SSN,Seoul East,South Korea,37.444744,127.112718
OSN,Osan,South Korea,37.090599,127.029999
GMP,Seoul,South Korea,37.5583,126.791
SWU,Suwon,South Korea,37.23939896,127.0070038
KPO,Pohang,South Korea,35.987955,129.420383
TAE,Taegu,South Korea,35.896872,128.65531
YEC,Yechon,South Korea,36.630373,128.34971
OKA,Okinawa,Japan,26.19580078,127.6460037
\N,Iejima,Japan,26.7257576,127.7649002
DNA,Kadena,Japan,26.3556,127.767998
ISG,Ishigaki,Japan,24.396389,124.245
UEO,Kumejima,Japan,26.3635006,126.7139969
MMD,Minami Daito,Japan,25.8465004,131.2630005
MMY,Miyako,Japan,24.78280067,125.2949982
KTD,Kitadaito,Japan,25.94470024,131.3269959
SHI,Shimojishima,Japan,24.82670021,125.1449966
TRA,Tarama,Japan,24.65390015,124.6750031
RNJ,Yoron,Japan,27.04400063,128.4019928
\N,Futema,Japan,26.27429962,127.7559967
OGN,Yonaguni Jima,Japan,24.46689987,122.9779968
MNL,Manila,Philippines,14.5086,121.019997
CBO,Cotabato,Philippines,7.165239811,124.2099991
\N,Ladag,Philippines,8.41562,124.611
PAG,Pagadian,Philippines,7.830731448,123.4611797
GES,Romblon,Philippines,6.058000088,125.0960007
ZAM,Zamboanga,Philippines,6.922420025,122.0599976
BAG,Baguio,Philippines,16.37509918,120.6200027
DTE,Daet,Philippines,14.12919998,122.9800034
\N,Floridablanca,Philippines,14.98724,120.492554
\N,Lingayen,Philippines,16.03479958,120.2409973
SJI,San Jose,Philippines,12.36149979,121.0469971
\N,Lipa,Philippines,13.95499992,121.125
MBO,Mamburao,Philippines,13.20810032,120.6050034
\N,Vigan,Philippines,17.55529976,120.3560028
BQA,Baler,Philippines,15.729309,121.500034
\N,Bagabag,Philippines,16.6192,121.251999
TAC,Tacloban,Philippines,11.228035,125.027761
BCD,Bacolod,Philippines,10.7764,123.014999
DGT,Dumaguete,Philippines,9.333709717,123.3000031
MPH,Caticlan,Philippines,11.9245,121.954002
\N,Guiuan,Philippines,11.03549957,125.7419968
ILO,Iloilo,Philippines,10.833017,122.493358
KLO,Kalibo,Philippines,11.67940044,122.3759995
PPS,Puerto Princesa,Philippines,9.742119789,118.7590027
EUQ,San Jose,Philippines,10.76599979,121.9329987
COC,Concordia,Argentina,-31.2969,-57.9966
GHU,Gualeguaychu,Argentina,-33.0103,-58.6131
JNI,Junin,Argentina,-34.5459,-60.9306
PRA,Parana,Argentina,-31.7948,-60.4804
ROS,Rosario,Argentina,-32.9036,-60.785
SFN,Santa Fe,Argentina,-31.7117,-60.8117
AEP,Buenos Aires,Argentina,-34.5592,-58.4156
COR,Cordoba,Argentina,-31.323601,-64.208
\N,Gobernador Gordillo,Argentina,-30.34530067,-66.29360198
FDO,San Fernando,Argentina,-34.4532,-58.5896
\N,Jose C. Paz,Argentina,-34.5606,-58.7896
LPG,La Plata,Argentina,-34.9722,-57.8947
\N,Moron,Argentina,-34.6763,-58.6428
EPA,El Palomar,Argentina,-34.6099,-58.6126
HOS,Chosmadal,Argentina,-37.44469833,-70.22250366
GNR,Fuerte Gral Roca,Argentina,-39.0007019,-67.62049866
MDZ,Mendoza,Argentina,-32.83169937,-68.79290009
LGS,Malargue,Argentina,-35.49359894,-69.57430267
AFA,San Rafael,Argentina,-34.588299,-68.4039
CTC,Catamarca,Argentina,-28.59560013,-65.75170136
SDE,Santiago Del Estero,Argentina,-27.76555634,-64.30999756
\N,Tinogasta,Argentina,-28.03779984,-67.58029938
IRJ,La Rioja,Argentina,-29.38159943,-66.79579926
\N,Chilecito,Argentina,-29.22389984,-67.43890381
TUC,Tucuman,Argentina,-26.8409,-65.104897
UAQ,San Juan,Argentina,-31.571501,-68.418198
RCU,Rio Cuarto,Argentina,-33.08509827,-64.26129913
VDR,Villa Dolores,Argentina,-31.94519997,-65.14630127
\N,Laboulaye,Argentina,-22.15060043,-65.57749939
\N,Marcos Juarez,Argentina,-32.6836,-62.157801
VME,Villa Reynolds,Argentina,-33.72990036,-65.38739777
LUQ,San Luis,Argentina,-33.27320099,-66.35639954
CNQ,Corrientes,Argentina,-27.4455,-58.7619
RES,Resistencia,Argentina,-27.45,-59.0561
FMA,Formosa,Argentina,-26.2127,-58.2281
IGR,Iguazu Falls,Argentina,-25.737301,-54.4734
AOL,Paso De Los Libres,Argentina,-29.6894,-57.1521
MCS,Monte Caseros,Argentina,-30.2719,-57.6402
PSS,Posadas,Argentina,-27.3858,-55.9707
PRQ,Presidencia R.s.pena,Argentina,-26.753611,-60.492222
SLA,Salta,Argentina,-24.8560009,-65.48619843
JUJ,Jujuy,Argentina,-24.392799,-65.097801
ORA,Oran,Argentina,-23.15279961,-64.32920074
\N,La Quiaca,Argentina,-34.13539886,-63.36230087
ELO,El Dorado,Argentina,-26.39749908,-54.5746994
OYA,Goya,Argentina,-29.1058,-59.2189
\N,Obera,Argentina,-27.51819992,-55.12419891
RCQ,Reconquista,Argentina,-29.2103,-59.68
UZU,Curuzu Cuatia,Argentina,-29.7706,-57.9789
EHL,El Bolson,Argentina,-41.94319916,-71.53230286
CRD,Comodoro Rivadavia,Argentina,-45.7853,-67.4655
EQS,Esquel,Argentina,-42.90800095,-71.13950348
REL,Trelew,Argentina,-43.2105,-65.2703
VDM,Viedma,Argentina,-40.8692,-63.0004
PMY,Puerto Madryn,Argentina,-42.7592,-65.1027
\N,Marambio Base,Antarctica,-64.23829651,-56.63079834
PUD,Puerto Deseado,Argentina,-47.7353,-65.9041
RGA,Rio Grande,Argentina,-53.7777,-67.7494
RGL,Rio Gallegos,Argentina,-51.6089,-69.3126
USH,Ushuaia,Argentina,-54.8433,-68.2958
ULA,San Julian,Argentina,-49.3068,-67.8026
PMQ,Perito Moreno,Argentina,-46.537899,-70.978699
RZA,Santa Cruz,Argentina,-50.0165,-68.5792
BHI,Bahia Blanca,Argentina,-38.725,-62.1693
CSZ,Colonel Suarez,Argentina,-37.446098,-61.889301
OVR,Olavarria,Argentina,-36.88999939,-60.21659851
GPO,General Pico,Argentina,-35.69620132,-63.75830078
OYO,Tres Arroyos,Argentina,-38.3869,-60.3297
\N,Bolivar,Argentina,-36.1866,-61.0764
MDQ,Mar Del Plata,Argentina,-37.9342,-57.5733
NQN,Neuquen,Argentina,-38.949001,-68.155701
PEH,Pehuajo,Argentina,-35.8446,-61.8576
RSA,Santa Rosa,Argentina,-36.588299,-64.275703
BRC,San Carlos De Bariloche,Argentina,-41.151199,-71.157501
TDL,Tandil,Argentina,-37.23740005,-59.22790146
VLG,Villa Gesell,Argentina,-37.2354,-57.0292
CUT,Cutralco,Argentina,-38.93970108,-69.26460266
CPC,San Martin Des Andes,Argentina,-40.075401,-71.137299
CDJ,Conceicao Do Araguaia,Brazil,-8.348349571,-49.30149841
\N,Rio De Janeiro,Brazil,-22.875099,-43.384701
\N,Amapa,Brazil,2.07751,-50.8582
AQA,Araracuara,Brazil,-21.81200027,-48.13299942
AJU,Aracaju,Brazil,-10.98400021,-37.07030106
AFL,Alta Floresta,Brazil,-9.866389275,-56.10499954
ARU,Aracatuba,Brazil,-21.1413002,-50.42470169
BEL,Belem,Brazil,-1.37925005,-48.47629929
BGX,Bage,Brazil,-31.39049911,-54.11220169
PLU,Belo Horizonte,Brazil,-19.8512001,-43.95059967
BFH,Curitiba,Brazil,-25.40509987,-49.23199844
\N,Barbacena,Brazil,-21.2672,-43.761101
BSB,Brasilia,Brazil,-15.86916733,-47.92083359
BAU,Bauru,Brazil,-22.34499931,-49.05379868
BVB,Boa Vista,Brazil,2.841388941,-60.6922226
BPG,Barra Do Garcas,Brazil,-15.86130047,-52.38890076
CAC,Cascavel,Brazil,-25.00029945,-53.50080109
\N,Itaituba,Brazil,-9.333939552,-54.9654007
CNF,Belo Horizonte,Brazil,-19.62444305,-43.9719429
CGR,Campo Grande,Brazil,-20.46870041,-54.67250061
XAP,Chapeco,Brazil,-27.13419914,-52.65660095
CLN,Carolina,Brazil,-7.320439816,-47.45869827
CCM,Criciuma,Brazil,-28.72444344,-49.42139053
\N,Porto Alegre,Brazil,-29.945928,-51.144413
CAW,Campos,Brazil,-21.69829941,-41.30170059
CMG,Corumba,Brazil,-19.01194382,-57.67139053
CWB,Curitiba,Brazil,-25.5284996,-49.17580032
CRQ,Caravelas,Brazil,-17.65229988,-39.25310135
CXJ,Caxias Do Sul,Brazil,-29.19709969,-51.1875
CGB,Cuiaba,Brazil,-15.65289974,-56.11669922
CZS,Cruzeiro do Sul,Brazil,-7.599909782,-72.76950073
PPB,President Prudente,Brazil,-22.17510033,-51.42459869
MAO,Manaus,Brazil,-3.038609982,-60.04970169
JCR,Jacare-acanga,Brazil,-6.233160019,-57.77690125
\N,Sao Pedro Da Aldeia,Brazil,-22.81290054,-42.09260178
IGU,Foz Do Iguacu,Brazil,-25.60027885,-54.48500061
FLN,Florianopolis,Brazil,-27.67027855,-48.55250168
FEN,Fernando Do Noronha,Brazil,-3.85493,-32.423302
\N,Alpinopolis,Brazil,-20.70280075,-46.33530045
FOR,Fortaleza,Brazil,-3.776279926,-38.5326004
GIG,Rio De Janeiro,Brazil,-22.80999947,-43.25055695
GJM,Guajara-mirim,Brazil,-10.78639984,-65.28479767
GYN,Goiania,Brazil,-16.63199997,-49.22069931
\N,Macae,Brazil,-21.77370071,-48.40510178
GRU,Sao Paulo,Brazil,-23.43555641,-46.47305679
GUJ,Guaratingueta,Brazil,-22.79159927,-45.20479965
ATM,Altamira,Brazil,-3.253910065,-52.25400162
ITA,Itaituba,Brazil,-3.12725997,-58.48120117
ITB,Itaituba,Brazil,-4.242340088,-56.0007019
IOS,Ilheus,Brazil,-14.81599998,-39.03319931
IPN,Ipatinga,Brazil,-19.47069931,-42.48759842
ITR,Itumbiara,Brazil,-18.44470024,-49.21340179
IMP,Imperatriz,Brazil,-5.53129,-47.459999
\N,Belem,Brazil,-1.414160013,-48.46070099
JDF,Juiz De Fora,Brazil,-21.79150009,-43.38679886
JPA,Joao Pessoa,Brazil,-7.145833015,-34.94861221
JOI,Joinville,Brazil,-26.22450066,-48.79740143
CPV,Campina Grande,Brazil,-7.26992,-35.8964
VCP,Campinas,Brazil,-23.00740051,-47.1344986
LAJ,Lajes,Brazil,-27.78210068,-50.28150177
LIP,Lins,Brazil,-21.66399956,-49.73049927
LDB,Londrina,Brazil,-23.33359909,-51.13010025
LAZ,Bom Jesus Da Lapa,Brazil,-13.26210022,-43.40810013
\N,Lagoa Santa,Brazil,-19.66160011,-43.89640045
MAB,Maraba,Brazil,-5.368589878,-49.13800049
MEU,Almeirim,Brazil,-0.889839,-52.6022
MGF,Maringa,Brazil,-23.4794445,-52.01222229
MOC,Montes Claros,Brazil,-16.70689964,-43.81890106
PLL,Manaus,Brazil,-3.146039963,-59.98630142
MCZ,Maceio,Brazil,-9.510809898,-35.79169846
MCP,Macapa,Brazil,0.050664,-51.07220078
MVF,Mocord,Brazil,-5.201920032,-37.36429977
\N,Sao Paulo,Brazil,-23.50909996,-46.63779831
MNX,Manicore,Brazil,-5.81137991,-61.27830124
NVT,Navegantes,Brazil,-26.879999,-48.651402
GEL,Santo Angelo,Brazil,-28.2817,-54.169102
NAT,Natal,Brazil,-5.768056,-35.376111
OYK,Oioiapoque,Brazil,3.855489969,-51.7969017
POA,Porto Alegre,Brazil,-29.99440002,-51.17139816
PHB,Parnaiba,Brazil,-2.893749952,-41.73199844
POO,Pocos De Caldas,Brazil,-21.84300041,-46.56790161
PFB,Passo Fundo,Brazil,-28.243999,-52.326599
PET,Pelotas,Brazil,-31.718399,-52.327702
PNZ,Petrolina,Brazil,-9.362409592,-40.56909943
PNB,Porto Nacional,Brazil,-10.71940041,-48.39970016
PMG,Ponta Pora,Brazil,-22.5496006,-55.70259857
PVH,Porto Velho,Brazil,-8.709289551,-63.90230179
RBR,Rio Branco,Brazil,-9.868888855,-67.89805603
REC,Recife,Brazil,-8.126489639,-34.92359924
SDU,Rio De Janeiro,Brazil,-22.91049957,-43.1631012
RAO,Ribeirao Preto,Brazil,-21.13638878,-47.77666855
SNZ,Rio De Janeiro,Brazil,-22.9324,-43.719101
SJK,Sao Jose Dos Campos,Brazil,-23.22920036,-45.86149979
SLZ,Sao Luis,Brazil,-2.58536005,-44.23410034
CGH,Sao Paulo,Brazil,-23.62611008,-46.65638733
SJP,Sao Jose Do Rio Preto,Brazil,-20.8166008,-49.40650177
SSZ,Santos,Brazil,-23.92805672,-46.29972076
SSA,Salvador,Brazil,-12.9086113,-38.32249832
TMT,Oriximina,Brazil,-1.489599943,-56.39680099
THE,Teresina,Brazil,-5.059939861,-42.82350159
TFF,Tefe,Brazil,-3.382940054,-64.72409821
TRQ,Tarauaca,Brazil,-8.155260086,-70.78330231
TEC,Telemaco Borba,Brazil,-24.31780052,-50.65159988
\N,Obidos Tirios,Brazil,2.22347,-55.946098
TBT,Tabatinga,Brazil,-4.255670071,-69.93579865
TUR,Tucurui,Brazil,-3.786010027,-49.72029877
SJL,Sao Gabriel,Brazil,-0.14835,-66.9855
PAV,Paulo Alfonso,Brazil,-9.40087986,-38.25059891
URG,Uruguaiana,Brazil,-29.78219986,-57.03820038
UDI,Uberlandia,Brazil,-18.883612,-48.225277
UBA,Uberaba,Brazil,-19.76472282,-47.96611023
VAG,Varginha,Brazil,-21.59009933,-45.47330093
BVH,Vilhena,Brazil,-12.69439983,-60.09830093
VIX,Vitoria,Brazil,-20.258057,-40.286388
\N,Iauarete,Brazil,0.607500017,-69.18579865
QPS,Piracununga,Brazil,-21.98460007,-47.33480072
ARI,Arica,Chile,-18.348499,-70.338699
BBA,Balmaceda,Chile,-45.91609955,-71.6894989
\N,Santiago,Chile,-33.5617981,-70.68840027
CCH,Chile Chico,Chile,-46.58330154,-71.68740082
CJC,Calama,Chile,-22.49819946,-68.9036026
YAI,Chillan,Chile,-36.58250046,-72.03140259
PUQ,Punta Arenas,Chile,-53.002602,-70.854599
GXQ,Coyhaique,Chile,-45.59420013,-72.10610199
IQQ,Iquique,Chile,-20.53520012,-70.1812973
SCL,Santiago,Chile,-33.39300156,-70.78579712
ANF,Antofagasta,Chile,-23.444501,-70.445099
WPR,Porvenir,Chile,-53.25370026,-70.31919861
FFU,Futaleufu,Chile,-43.18920135,-71.85109711
LSQ,Los Angeles,Chile,-37.40169907,-72.42539978
WPU,Puerto Williams,Chile,-54.93109894,-67.626297
CCP,Concepcion,Chile,-36.772701,-73.063103
IPC,Easter Island,Chile,-27.16480064,-109.4219971
ZOS,Osorno,Chile,-40.61119843,-73.06099701
VLR,Vallenar,Chile,-28.59639931,-70.7559967
QRC,Rancagua,Chile,-34.17369843,-70.77570343
TNM,Isla Rey Jorge,Antarctica,-62.19079971,-58.98669815
LSC,La Serena,Chile,-29.916201,-71.199501
\N,Santiago,Chile,-33.45629883,-70.54669952
PZS,Temuco,Chile,-38.76679993,-72.63710022
PMC,Puerto Montt,Chile,-41.43889999,-73.09400177
WCH,Chaiten,Chile,-42.93280029,-72.69909668
ZAL,Valdivia,Chile,-39.65000153,-73.08609772
ATF,Ambato,Ecuador,-1.212069988,-78.57460022
\N,Clementia,Ecuador,-1.706269979,-79.37889862
OCC,Coca,Ecuador,-0.462886006,-76.98680115
CUE,Cuenca,Ecuador,-2.88947,-78.984398
GPS,Galapagos,Ecuador,-0.453758001,-90.26589966
GYE,Guayaquil,Ecuador,-2.15741992,-79.88359833
\N,Gualaquiza,Ecuador,-3.423209906,-78.56700134
\N,Ibarra,Ecuador,0.33841899,-78.13639832
\N,Km-192,Ecuador,0.184202999,-79.39199829
\N,La Julia,Ecuador,-1.704380035,-79.5522995
LTX,Latacunga,Ecuador,-0.906833,-78.615799
MRR,Macara,Ecuador,-4.378230095,-79.94100189
XMS,Macas,Ecuador,-2.299170017,-78.1207962
MCH,Machala,Ecuador,-3.2689,-79.961601
\N,Montalvo,Ecuador,-2.067009926,-76.97570038
MEC,Manta,Ecuador,-0.946078002,-80.67880249
\N,Maragrosa,Ecuador,-2.851099968,-79.8035965
\N,Pasaje,Ecuador,-3.319669962,-79.76920319
PVO,Portoviejo,Ecuador,-1.041650057,-80.47219849
\N,Quevedo,Ecuador,-0.989400029,-79.46510315
UIO,Quito,Ecuador,-0.129166667,-78.3575
\N,Riobamba,Ecuador,-1.653429985,-78.65609741
ETR,Santa Rosa,Ecuador,-3.441986,-79.996957
SNC,Salinas,Ecuador,-2.20499,-80.988899
\N,Santo Domingo,Ecuador,-0.248221993,-79.21440125
\N,Taura,Ecuador,-2.261039972,-79.68019867
\N,Tena,Ecuador,-0.986766994,-77.81950378
TPC,Tarapoa,Ecuador,-0.122956,-76.33779907
TUA,Tulcan,Ecuador,0.809505999,-77.70809937
ASU,Asuncion,Paraguay,-25.23999977,-57.52000046
AYO,Ayolas,Paraguay,-27.370554,-56.854064
CIO,Conception,Paraguay,-23.442363,-57.427253
\N,Itaipu,Paraguay,-25.407519,-54.619377
ESG,Mariscal Estigarribia,Paraguay,-22.04999924,-60.61999893
PIL,Pilar,Paraguay,-26.881224,-58.318026
AXM,Armenia,Colombia,4.45278,-75.7664
PUU,Puerto Asis,Colombia,0.505228,-76.5008
ELB,El Banco,Colombia,9.04554,-73.9749
BGA,Bucaramanga,Colombia,7.1265,-73.1848
BOG,Bogota,Colombia,4.70159,-74.1469
BAQ,Barranquilla,Colombia,10.8896,-74.7808
BSC,Bahia Solano,Colombia,6.20292,-77.3947
BUN,Buenaventura,Colombia,3.81963,-76.9898
CUC,Cucuta,Colombia,7.92757,-72.5115
CTG,Cartagena,Colombia,10.4424,-75.513
CLO,Cali,Colombia,3.54322,-76.3816
TCO,Tumaco,Colombia,1.81442,-78.7492
CZU,Corozal,Colombia,9.33274,-75.2856
EJA,Barrancabermeja,Colombia,7.02433,-73.8068
FLA,Florencia,Colombia,1.58919,-75.5644
GIR,Girardot,Colombia,4.27624,-74.7967
GPI,Guapi,Colombia,2.57013,-77.8986
\N,Guaymaral,Colombia,4.81233,-74.0649
IBE,Ibague,Colombia,4.42161,-75.1333
IPI,Ipiales,Colombia,0.861925,-77.6718
APO,Carepa,Colombia,7.81196,-76.7164
MCJ,La Mina,Colombia,11.2325,-72.4901
LET,Leticia,Colombia,-4.19355,-69.9432
EOH,Medellin,Colombia,6.220549,-75.590582
MGN,Magangue,Colombia,9.28474,-74.8461
MTR,Monteria,Colombia,8.82374,-75.8258
MVP,Mitu,Colombia,1.25366,-70.2339
MZL,Manizales,Colombia,5.0296,-75.4647
NVA,Neiva,Colombia,2.95015,-75.294
OCV,Ocana,Colombia,8.31506,-73.3583
OTU,Otu,Colombia,7.01037,-74.7155
\N,Puerto Bolivar,Colombia,12.2215,-71.9848
PCR,Puerto Carreno,Colombia,6.18472,-67.4932
PEI,Pereira,Colombia,4.81267,-75.7395
PTX,Pitalito,Colombia,1.85777,-76.0857
PPN,Popayan,Colombia,2.4544,-76.6093
PSO,Pasto,Colombia,1.39625,-77.2915
PVA,Providencia,Colombia,13.3569,-81.3583
MQU,Mariquita,Colombia,5.21256,-74.8836
MDE,Rio Negro,Colombia,6.16454,-75.4231
RCH,Rio Hacha,Colombia,11.5262,-72.926
SJE,San Jose Del Guaviare,Colombia,2.57969,-72.6394
SMR,Santa Marta,Colombia,11.1196,-74.2306
ADZ,San Andres Island,Colombia,12.5836,-81.7112
SVI,San Vincente De Caguan,Colombia,2.15217,-74.7663
TME,Tame,Colombia,6.45108,-71.7603
AUC,Arauca,Colombia,7.06888,-70.7369
UIB,Quibdo,Colombia,5.69076,-76.6412
ULQ,Tulua,Colombia,4.08836,-76.2351
VUP,Valledupar,Colombia,10.435,-73.2495
VVC,Villavicencio,Colombia,4.16787,-73.6138
BJO,Bermejo,Bolivia,-22.77330017,-64.31289673
CBB,Cochabamba,Bolivia,-17.42110062,-66.17710114
CCA,Chapacura,Bolivia,-16.976834,-65.145568
CIJ,Cobija,Bolivia,-11.04039955,-68.78299713
LPB,La Paz,Bolivia,-16.51329994,-68.19229889
